1	27.513916101966764
2	12.577909881731614
3	12.214796737664884
4	10.937416387504896
5	11.019389136424344
6	11.017726035722077
7	11.045101078052575
8	11.009645864159243
9	10.827522543854379
10	10.82676987295263
11	10.766457420605686
12	10.82800085351547
13	10.368835787108011
14	10.357311359529412
15	10.295808497861119
16	10.339332511716371
17	10.470770700674931
18	10.413279120646306
19	10.384728805068278
20	10.348045804273715
21	10.325933604257958
22	10.33609668368863
23	10.079663669775961
24	10.148371744155547
25	10.176767718121084
26	9.718340491080497
27	9.557735797646043
28	9.520994370890499
29	9.579469192826096
30	9.554970521037829
31	9.524322929092364
32	9.49513783729682
33	9.557964134981843
34	9.470305705919273
35	9.369858815441527
36	9.375169445162376
37	9.38759160918011
38	9.40680918107719
39	9.477192704353518
40	9.416235168424372
41	9.564979711386655
42	9.655780292121783
43	9.650992124873447
44	9.54379692674168
45	9.535918030858657
46	9.573457169301806
47	9.625417977117195
48	9.575407915735102
49	9.631219300957653
50	9.670760985711624
51	9.655442330419106
52	9.682090670294729
53	9.669870133693863
54	9.668184802757322
55	9.5715113821096
56	9.58769887610702
57	9.603603979766586
58	9.688465967633674
59	9.72867798376198
60	9.717562415288842
61	9.733666401700155
62	9.752103161898642
63	9.755450486053977
64	9.772565115114173
65	9.786149186468851
66	9.814607133861436
67	9.725140219825391
68	9.70230539721998
69	9.729601708422045
70	9.729374272370945
71	9.732271361926616
72	9.751857667797509
73	9.814491935514765
74	9.855849403229557
75	9.819629802209732
76	9.885152414509145
77	9.957763155785717
78	9.94407048468808
79	9.949091937486493
80	9.944416525777916
81	9.968632840672997
82	10.00539390764111
83	10.028823203863807
84	10.026130959862462
85	10.058067166666335
86	10.079812938196579
87	10.051831440990714
88	10.094847158285056
89	10.107696535795855
90	10.174506143095227
91	10.218222827077849
92	10.350893733865954
93	10.428985935296595
94	10.46486995477101
95	10.545037494434721
96	10.72860171118925
97	10.724773605972517
98	10.717091817733733
99	10.726737051303873
100	10.768223209515703
101	10.753584280400215
102	10.800882449149638
103	10.788188127226897
104	10.776268317447695
105	10.766121516499284
106	10.757700350967083
107	10.795564293372616
108	10.79877265470912
109	10.78474238376849
110	10.863649478077521
111	10.870216604548741
112	10.88683480591404
113	10.776112089920268
114	10.788000731040862
115	10.812766110416389
116	10.810602889501634
117	10.823401312317298
118	10.91526389445288
119	10.909692719285903
120	10.939976426704533
121	10.945670959622268
122	10.906420736238893
123	10.939087621253913
124	10.954210313470618
125	10.924102061944392
126	10.708730564444735
127	10.415009762055806
128	10.523977274100782
129	10.429936094950236
130	10.41242058998473
131	10.4050978259775
132	10.391498551853315
133	10.369892717506028
134	10.38061998598161
135	10.376700662551508
136	10.401305145824121
137	10.395196524473338
138	10.334827783873932
139	10.361897462159156
140	10.415041622074817
141	10.429471484567904
142	10.297258408718076
143	10.317062398118319
144	10.29828753944862
145	10.322749738220512
146	10.338576741456215
147	10.071918275031969
148	10.124596002582077
149	9.960121681615677
150	9.956719132341023
